contracts,z_thresh,atr_stop_ratio,trail_activate,trail_distance,breakeven_ticks,vwap_slope_thresh,pass_rate,blow_rate,avg_days_to_pass,sortino,expectancy,profit_factor,win_rate,avg_win,avg_loss,risk_reward,n_trades,total_pnl,loo_std,score,val_pass_rate,val_blow_rate,val_avg_days,val_n_trades,wf_score
1,1.5,0.35,20,4,4,0.5,0.03,0.852,24.9,-0.133,-9.72,0.819,0.1282,344.17,61.76,5.572,117,-1465.1,0.0197,2.9599,,,,,
1,1.75,0.65,16,8,8,0.15,0.0,0.014,45.0,-0.084,-7.08,0.865,0.2333,194.64,68.48,2.842,30,-296.5,0.0,2.958,,,,,
1,2.0,0.8,8,4,6,0.5,0.0,0.014,45.0,-0.211,-25.63,0.598,0.35,108.93,98.08,1.111,20,-568.5,0.0,2.958,,,,,
1,2.0,0.8,8,4,6,1.0,0.0,0.014,45.0,-0.211,-25.63,0.598,0.35,108.93,98.08,1.111,20,-568.5,0.0,2.958,,,,,
2,1.5,0.35,16,8,4,1.0,0.033,0.966,12.0,-0.202,-30.6,0.714,0.1803,423.49,130.5,3.245,122,-4416.4,0.0174,2.9556,,,,,
1,1.75,0.35,12,8,6,0.15,0.0,0.015,45.0,-0.097,-5.24,0.859,0.1935,164.58,46.0,3.578,31,-249.3,0.0,2.955,,,,,
1,1.75,0.35,12,8,8,0.15,0.0,0.015,45.0,-0.2,-12.05,0.722,0.2143,145.83,55.11,2.646,28,-415.9,0.0,2.955,,,,,
1,1.75,0.35,16,4,10,0.15,0.0,0.015,45.0,-0.087,-5.36,0.887,0.1786,235.0,57.61,4.079,28,-228.4,0.0,2.955,,,,,
1,1.75,0.35,16,8,8,0.15,0.0,0.015,45.0,-0.181,-10.71,0.755,0.1786,185.0,53.26,3.473,28,-378.4,0.0,2.955,,,,,
1,1.75,0.35,20,4,6,0.15,0.0,0.015,45.0,-0.031,-1.61,0.957,0.129,281.25,43.52,6.463,31,-136.8,0.0,2.955,,,,,
2,1.5,0.65,8,4,4,0.15,0.032,0.933,22.0,-0.143,-29.0,0.732,0.3467,228.85,165.82,1.38,75,-2595.0,0.0175,2.9543,,,,,
2,1.5,0.35,12,10,10,0.5,0.032,0.966,12.2,-0.167,-27.68,0.751,0.2793,299.29,154.38,1.939,111,-3693.6,0.0126,2.9533,,,,,
1,1.75,0.35,12,4,6,0.15,0.0,0.016,45.0,-0.171,-9.27,0.75,0.1935,143.75,46.0,3.125,31,-374.3,0.0,2.952,,,,,
1,1.75,0.35,16,6,10,0.15,0.0,0.017,45.0,-0.159,-9.82,0.792,0.1786,210.0,57.61,3.645,28,-353.4,0.0,2.949,,,,,
1,1.75,0.35,16,10,6,0.15,0.0,0.017,45.0,-0.152,-8.06,0.785,0.1613,182.5,44.71,4.082,31,-336.8,0.0,2.949,,,,,
1,1.75,0.65,12,8,8,0.15,0.0,0.017,45.0,-0.096,-8.33,0.84,0.2667,164.06,71.02,2.31,30,-334.0,0.0,2.949,,,,,
1,2.0,0.65,12,4,4,0.5,0.0,0.017,45.0,-0.307,-28.75,0.483,0.15,179.17,65.44,2.738,20,-631.0,0.0,2.949,,,,,
1,2.0,0.65,12,4,4,1.0,0.0,0.017,45.0,-0.307,-28.75,0.483,0.15,179.17,65.44,2.738,20,-631.0,0.0,2.949,,,,,
1,1.75,0.35,20,6,6,0.15,0.0,0.018,45.0,-0.093,-4.84,0.872,0.129,256.25,43.52,5.888,31,-236.8,0.0,2.946,,,,,
1,2.0,0.65,8,6,6,0.5,0.0,0.018,45.0,-0.269,-31.25,0.485,0.35,83.93,93.27,0.9,20,-681.0,0.0,2.946,,,,,
1,2.0,0.65,8,6,6,1.0,0.0,0.018,45.0,-0.269,-31.25,0.485,0.35,83.93,93.27,0.9,20,-681.0,0.0,2.946,,,,,
1,2.0,0.5,8,6,4,0.5,0.0,0.019,45.0,-0.305,-31.25,0.462,0.3,89.58,83.04,1.079,20,-681.0,0.0,2.943,,,,,
1,2.0,0.5,8,6,4,1.0,0.0,0.019,45.0,-0.305,-31.25,0.462,0.3,89.58,83.04,1.079,20,-681.0,0.0,2.943,,,,,
1,1.75,0.35,12,8,4,0.15,0.0,0.02,45.0,-0.129,-7.03,0.814,0.1875,164.58,46.63,3.529,32,-314.6,0.0,2.94,,,,,
1,1.75,0.35,16,10,8,0.15,0.0,0.02,45.0,-0.257,-15.18,0.653,0.1786,160.0,53.26,3.004,28,-503.4,0.0,2.94,,,,,
1,1.75,0.5,8,4,4,0.15,0.0,0.02,45.0,-0.101,-7.81,0.823,0.375,96.88,70.62,1.372,32,-339.6,0.0,2.94,,,,,
1,1.75,0.65,16,10,8,0.15,0.0,0.02,45.0,-0.133,-11.25,0.786,0.2333,176.79,68.48,2.582,30,-421.5,0.0,2.94,,,,,
1,2.0,0.8,8,6,4,0.5,0.0,0.02,45.0,-0.239,-26.88,0.522,0.35,83.93,86.54,0.97,20,-593.5,0.0,2.94,,,,,
1,2.0,0.8,8,6,4,1.0,0.0,0.02,45.0,-0.239,-26.88,0.522,0.35,83.93,86.54,0.97,20,-593.5,0.0,2.94,,,,,
1,1.5,0.5,20,10,4,1.0,0.031,0.926,23.2,-0.146,-12.89,0.78,0.1562,291.88,69.33,4.21,128,-2008.4,0.0145,2.9383,,,,,
1,1.5,0.35,20,4,6,0.5,0.029,0.838,24.1,-0.125,-9.29,0.831,0.1368,334.38,63.74,5.246,117,-1415.1,0.0181,2.9373,,,,,
1,1.75,0.35,16,8,10,0.15,0.0,0.022,45.0,-0.231,-14.29,0.698,0.1786,185.0,57.61,3.211,28,-478.4,0.0,2.934,,,,,
1,1.75,0.8,16,4,8,0.15,0.0,0.022,45.0,-0.049,-5.0,0.919,0.2333,244.64,80.98,3.021,30,-234.0,0.0,2.934,,,,,
1,1.75,0.65,20,4,8,0.15,0.0,0.023,45.0,-0.087,-7.08,0.867,0.1667,277.5,64.0,4.336,30,-296.5,0.0,2.931,,,,,
1,1.75,0.35,16,10,4,0.15,0.0,0.024,45.0,-0.183,-9.77,0.745,0.1562,182.5,45.37,4.022,32,-402.1,0.0,2.928,,,,,
2,1.5,0.35,20,4,6,1.0,0.032,0.965,12.9,-0.182,-27.26,0.758,0.1345,634.72,130.1,4.879,119,-3910.8,0.0141,2.927,,,,,
1,1.75,0.35,12,10,6,0.15,0.0,0.025,45.0,-0.186,-10.08,0.728,0.1935,139.58,46.0,3.034,31,-399.3,0.0,2.925,,,,,
1,1.75,0.35,12,4,8,0.15,0.0,0.026,45.0,-0.274,-16.52,0.619,0.2143,125.0,55.11,2.268,28,-540.9,0.0,2.922,,,,,
1,1.75,0.35,20,8,6,0.15,0.0,0.026,45.0,-0.155,-8.06,0.787,0.129,231.25,43.52,5.314,31,-336.8,0.0,2.922,,,,,
1,1.75,0.65,16,6,10,0.15,0.0,0.026,45.0,-0.177,-16.67,0.741,0.2222,214.58,82.74,2.594,27,-525.6,0.0,2.922,,,,,
1,1.75,0.65,12,6,8,0.15,0.0,0.027,45.0,-0.183,-15.83,0.696,0.2667,135.94,71.02,1.914,30,-559.0,0.0,2.919,,,,,
1,1.5,0.8,16,8,4,0.3,0.024,0.724,31.0,-0.065,-6.57,0.881,0.2414,201.79,72.87,2.769,116,-1087.3,0.0119,2.9173,,,,,
1,1.75,0.65,12,10,8,0.15,0.0,0.028,45.0,-0.154,-13.33,0.744,0.2667,145.31,71.02,2.046,30,-484.0,0.0,2.916,,,,,
1,1.75,0.35,12,8,10,0.15,0.0,0.029,45.0,-0.248,-15.62,0.667,0.2143,145.83,59.66,2.444,28,-515.9,0.0,2.913,,,,,
1,1.75,0.35,20,4,4,0.15,0.0,0.031,45.0,-0.067,-3.52,0.909,0.125,281.25,44.2,6.364,32,-202.1,0.0,2.907,,,,,
1,1.75,0.35,12,4,4,0.15,0.0,0.032,45.0,-0.201,-10.94,0.711,0.1875,143.75,46.63,3.082,32,-439.6,0.0,2.904,,,,,
1,1.75,0.35,20,10,6,0.15,0.0,0.032,45.0,-0.216,-11.29,0.702,0.129,206.25,43.52,4.739,31,-436.8,0.0,2.904,,,,,
1,1.75,0.5,16,6,8,0.15,0.0,0.032,45.0,-0.048,-3.33,0.929,0.2,216.67,58.33,3.714,30,-184.0,0.0,2.904,,,,,
1,2.0,0.65,16,4,4,0.5,0.0,0.032,45.0,-0.384,-35.0,0.378,0.1,212.5,62.5,3.4,20,-756.0,0.0,2.904,,,,,
1,2.0,0.65,16,4,4,1.0,0.0,0.032,45.0,-0.384,-35.0,0.378,0.1,212.5,62.5,3.4,20,-756.0,0.0,2.904,,,,,
1,1.75,0.35,20,6,4,0.15,0.0,0.034,45.0,-0.126,-6.64,0.828,0.125,256.25,44.2,5.798,32,-302.1,0.0,2.898,,,,,
1,2.0,0.65,12,6,4,0.5,0.0,0.034,45.0,-0.347,-32.5,0.416,0.15,154.17,65.44,2.356,20,-706.0,0.0,2.898,,,,,
1,2.0,0.65,12,6,4,1.0,0.0,0.034,45.0,-0.347,-32.5,0.416,0.15,154.17,65.44,2.356,20,-706.0,0.0,2.898,,,,,
1,1.75,0.35,12,6,6,0.15,0.0,0.035,45.0,-0.261,-14.11,0.62,0.1935,118.75,46.0,2.582,31,-524.3,0.0,2.895,,,,,
1,2.0,0.65,12,4,6,0.5,0.0,0.035,45.0,-0.357,-36.25,0.426,0.15,179.17,74.26,2.413,20,-781.0,0.0,2.895,,,,,
1,2.0,0.65,12,4,6,1.0,0.0,0.035,45.0,-0.357,-36.25,0.426,0.15,179.17,74.26,2.413,20,-781.0,0.0,2.895,,,,,
2,1.75,0.35,20,6,4,0.15,0.012,0.371,35.9,-0.126,-13.28,0.828,0.125,512.5,88.39,5.798,32,-604.2,0.008,2.8902,,,,,
1,1.75,0.35,12,10,4,0.15,0.0,0.037,45.0,-0.215,-11.72,0.691,0.1875,139.58,46.63,2.993,32,-464.6,0.0,2.889,,,,,
1,1.75,0.35,12,10,8,0.15,0.0,0.037,45.0,-0.288,-17.41,0.598,0.2143,120.83,55.11,2.192,28,-565.9,0.0,2.889,,,,,
1,1.75,0.5,16,4,6,0.15,0.0,0.039,45.0,-0.072,-4.84,0.896,0.1613,257.5,55.29,4.657,31,-236.8,0.0,2.883,,,,,
1,1.75,0.65,8,4,6,0.15,0.0,0.039,45.0,-0.133,-12.5,0.75,0.3871,96.88,81.58,1.188,31,-474.3,0.0,2.883,,,,,
1,1.75,0.35,20,8,4,0.15,0.0,0.04,45.0,-0.186,-9.77,0.747,0.125,231.25,44.2,5.232,32,-402.1,0.0,2.88,,,,,
1,2.0,0.5,12,4,4,0.5,0.0,0.04,45.0,-0.356,-33.12,0.448,0.15,179.17,70.59,2.538,20,-718.5,0.0,2.88,,,,,
1,2.0,0.5,12,4,4,1.0,0.0,0.04,45.0,-0.356,-33.12,0.448,0.15,179.17,70.59,2.538,20,-718.5,0.0,2.88,,,,,
1,2.0,0.5,8,6,6,0.5,0.0,0.041,45.0,-0.345,-37.5,0.417,0.3,89.58,91.96,0.974,20,-806.0,0.0,2.877,,,,,
1,2.0,0.5,8,6,6,1.0,0.0,0.041,45.0,-0.345,-37.5,0.417,0.3,89.58,91.96,0.974,20,-806.0,0.0,2.877,,,,,
1,1.5,0.35,20,4,4,1.0,0.03,0.866,24.2,-0.136,-10.02,0.816,0.1322,335.16,62.62,5.352,121,-1551.3,0.0218,2.8765,,,,,
1,1.75,0.35,12,6,8,0.15,0.0,0.042,45.0,-0.362,-21.88,0.495,0.2143,100.0,55.11,1.814,28,-690.9,0.0,2.874,,,,,
1,2.0,0.8,12,4,4,0.5,0.0,0.043,45.0,-0.323,-31.88,0.457,0.15,179.17,69.12,2.592,20,-693.5,0.0,2.871,,,,,
1,2.0,0.8,12,4,4,1.0,0.0,0.043,45.0,-0.323,-31.88,0.457,0.15,179.17,69.12,2.592,20,-693.5,0.0,2.871,,,,,
1,1.75,0.65,20,6,8,0.15,0.0,0.044,45.0,-0.138,-11.25,0.789,0.1667,252.5,64.0,3.945,30,-421.5,0.0,2.868,,,,,
1,2.0,0.8,8,6,6,0.5,0.0,0.044,45.0,-0.283,-34.38,0.461,0.35,83.93,98.08,0.856,20,-743.5,0.0,2.868,,,,,
1,2.0,0.8,8,6,6,1.0,0.0,0.044,45.0,-0.283,-34.38,0.461,0.35,83.93,98.08,0.856,20,-743.5,0.0,2.868,,,,,
1,1.75,0.35,16,10,10,0.15,0.0,0.045,45.0,-0.303,-18.75,0.604,0.1786,160.0,57.61,2.777,28,-603.4,0.0,2.865,,,,,
1,2.0,0.65,12,8,4,0.5,0.0,0.045,45.0,-0.387,-36.25,0.348,0.15,129.17,65.44,1.974,20,-781.0,0.0,2.865,,,,,
1,2.0,0.65,12,8,4,1.0,0.0,0.045,45.0,-0.387,-36.25,0.348,0.15,129.17,65.44,1.974,20,-781.0,0.0,2.865,,,,,
1,1.2,0.5,12,8,6,1.0,0.032,0.959,17.7,-0.114,-11.53,0.806,0.319,150.0,87.18,1.721,232,-3324.4,0.0183,2.8617,,,,,
1,1.75,0.35,12,6,4,0.15,0.0,0.047,45.0,-0.287,-15.62,0.588,0.1875,118.75,46.63,2.546,32,-589.6,0.0,2.859,,,,,
1,1.5,0.8,12,4,6,0.3,0.023,0.697,29.3,-0.051,-5.64,0.906,0.3097,174.64,86.54,2.018,113,-953.9,0.0141,2.8575,,,,,
1,1.5,0.65,12,4,10,0.15,0.013,0.405,35.5,-0.049,-5.62,0.914,0.3768,158.65,104.94,1.512,69,-580.7,0.0095,2.8561,,,,,
1,1.75,0.35,20,10,4,0.15,0.0,0.048,45.0,-0.245,-12.89,0.667,0.125,206.25,44.2,4.667,32,-502.1,0.0,2.856,,,,,
1,1.75,0.8,16,6,8,0.15,0.0,0.048,45.0,-0.107,-10.83,0.826,0.2333,219.64,80.98,2.712,30,-409.0,0.0,2.856,,,,,
1,2.0,0.65,16,6,4,0.5,0.0,0.048,45.0,-0.412,-37.5,0.333,0.1,187.5,62.5,3.0,20,-806.0,0.0,2.856,,,,,
1,2.0,0.65,16,6,4,1.0,0.0,0.048,45.0,-0.412,-37.5,0.333,0.1,187.5,62.5,3.0,20,-806.0,0.0,2.856,,,,,
1,1.75,0.5,16,8,8,0.15,0.0,0.05,45.0,-0.12,-8.33,0.821,0.2,191.67,58.33,3.286,30,-334.0,0.0,2.85,,,,,
1,2.0,0.8,12,6,4,0.5,0.0,0.05,45.0,-0.361,-35.63,0.394,0.15,154.17,69.12,2.23,20,-768.5,0.0,2.85,,,,,
1,2.0,0.8,12,6,4,1.0,0.0,0.05,45.0,-0.361,-35.63,0.394,0.15,154.17,69.12,2.23,20,-768.5,0.0,2.85,,,,,
1,2.0,0.5,12,6,4,0.5,0.0,0.051,45.0,-0.396,-36.88,0.385,0.15,154.17,70.59,2.184,20,-793.5,0.0,2.847,,,,,
1,2.0,0.5,12,6,4,1.0,0.0,0.051,45.0,-0.396,-36.88,0.385,0.15,154.17,70.59,2.184,20,-793.5,0.0,2.847,,,,,
1,1.75,0.35,12,4,10,0.15,0.0,0.053,45.0,-0.318,-20.09,0.571,0.2143,125.0,59.66,2.095,28,-640.9,0.0,2.841,,,,,
1,1.75,0.65,16,4,4,0.15,0.0,0.053,45.0,-0.123,-8.82,0.811,0.1471,257.5,54.74,4.704,34,-395.2,0.0,2.841,,,,,
1,1.75,0.5,8,6,6,0.15,0.0,0.054,45.0,-0.201,-15.73,0.639,0.3871,71.88,71.05,1.012,31,-574.3,0.0,2.838,,,,,
1,1.5,0.65,12,6,8,0.5,0.021,0.651,30.2,-0.04,-4.77,0.927,0.3729,163.35,104.73,1.56,118,-892.9,0.0124,2.8366,,,,,
1,1.75,0.5,12,8,8,0.15,0.0,0.055,45.0,-0.135,-9.58,0.793,0.2333,157.14,60.33,2.605,30,-371.5,0.0,2.835,,,,,
1,2.0,0.65,16,8,4,0.5,0.0,0.055,45.0,-0.439,-40.0,0.289,0.1,162.5,62.5,2.6,20,-856.0,0.0,2.835,,,,,
1,2.0,0.65,16,8,4,1.0,0.0,0.055,45.0,-0.439,-40.0,0.289,0.1,162.5,62.5,2.6,20,-856.0,0.0,2.835,,,,,
1,1.75,0.5,16,4,10,0.15,0.0,0.056,45.0,-0.163,-12.5,0.777,0.1852,235.0,68.75,3.418,27,-413.1,0.0,2.832,,,,,
2,1.5,0.35,16,6,6,0.5,0.031,0.969,11.7,-0.203,-31.0,0.713,0.1949,395.3,134.21,2.945,118,-4319.0,0.0134,2.8317,,,,,
2,1.75,0.65,16,4,8,0.5,0.028,0.858,25.9,-0.136,-30.45,0.788,0.2364,478.85,188.1,2.546,55,-1983.0,0.0156,2.8299,,,,,
1,1.75,0.65,12,4,8,0.15,0.0,0.057,45.0,-0.173,-15.0,0.712,0.2667,139.06,71.02,1.958,30,-534.0,0.0,2.829,,,,,
1,1.5,0.35,20,10,8,1.0,0.03,0.905,24.7,-0.165,-12.61,0.779,0.1525,290.97,67.25,4.327,118,-1817.9,0.0184,2.8271,,,,,
1,1.75,0.35,12,10,10,0.15,0.0,0.058,45.0,-0.332,-20.98,0.552,0.2143,120.83,59.66,2.025,28,-665.9,0.0,2.826,,,,,
1,1.75,0.5,16,4,4,0.15,0.0,0.058,45.0,-0.099,-6.64,0.858,0.1562,257.5,55.56,4.635,32,-302.1,0.0,2.826,,,,,
1,1.75,0.5,16,6,6,0.15,0.0,0.058,45.0,-0.132,-8.87,0.809,0.1613,232.5,55.29,4.205,31,-361.8,0.0,2.826,,,,,
1,1.75,0.35,20,4,8,0.15,0.0,0.059,45.0,-0.252,-14.29,0.68,0.1071,283.33,50.0,5.667,28,-478.4,0.0,2.823,,,,,
1,1.75,0.5,12,4,8,0.15,0.0,0.059,45.0,-0.17,-12.08,0.739,0.2333,146.43,60.33,2.427,30,-446.5,0.0,2.823,,,,,
2,1.75,0.35,16,4,10,0.15,0.007,0.246,34.3,-0.087,-10.71,0.887,0.1786,470.0,115.22,4.079,28,-456.8,0.0061,2.8188,,,,,
1,2.0,0.65,12,6,6,0.5,0.0,0.061,45.0,-0.394,-40.0,0.366,0.15,154.17,74.26,2.076,20,-856.0,0.0,2.817,,,,,
1,2.0,0.65,12,6,6,1.0,0.0,0.061,45.0,-0.394,-40.0,0.366,0.15,154.17,74.26,2.076,20,-856.0,0.0,2.817,,,,,
1,1.5,0.8,16,8,6,0.5,0.027,0.791,29.5,-0.063,-6.94,0.886,0.2778,194.64,84.48,2.304,126,-1227.8,0.0216,2.814,,,,,
1,1.75,0.35,20,6,8,0.15,0.0,0.062,45.0,-0.299,-16.96,0.62,0.1071,258.33,50.0,5.167,28,-553.4,0.0,2.814,,,,,
1,2.0,0.65,12,10,4,0.5,0.0,0.062,45.0,-0.427,-40.0,0.281,0.15,104.17,65.44,1.592,20,-856.0,0.0,2.814,,,,,
1,2.0,0.65,12,10,4,1.0,0.0,0.062,45.0,-0.427,-40.0,0.281,0.15,104.17,65.44,1.592,20,-856.0,0.0,2.814,,,,,
1,1.75,0.65,16,8,10,0.15,0.0,0.065,45.0,-0.235,-22.22,0.655,0.2222,189.58,82.74,2.291,27,-675.6,0.0,2.805,,,,,
1,2.0,0.5,12,8,4,0.5,0.0,0.068,45.0,-0.437,-40.62,0.323,0.15,129.17,70.59,1.83,20,-868.5,0.0,2.796,,,,,
1,2.0,0.5,12,8,4,1.0,0.0,0.068,45.0,-0.437,-40.62,0.323,0.15,129.17,70.59,1.83,20,-868.5,0.0,2.796,,,,,
1,2.0,0.8,16,4,4,0.5,0.0,0.068,45.0,-0.397,-38.13,0.358,0.1,212.5,65.97,3.221,20,-818.5,0.0,2.796,,,,,
1,2.0,0.8,16,4,4,1.0,0.0,0.068,45.0,-0.397,-38.13,0.358,0.1,212.5,65.97,3.221,20,-818.5,0.0,2.796,,,,,
1,1.2,0.8,20,8,4,0.15,0.025,0.774,28.2,-0.047,-4.24,0.914,0.2105,215.28,62.78,3.429,171,-1203.8,0.0154,2.7948,,,,,
1,1.75,0.5,16,6,4,0.15,0.0,0.069,45.0,-0.157,-10.55,0.775,0.1562,232.5,55.56,4.185,32,-427.1,0.0,2.793,,,,,
1,1.75,0.35,20,4,10,0.15,0.0,0.07,45.0,-0.301,-17.86,0.63,0.1071,283.33,54.0,5.247,28,-578.4,0.0,2.79,,,,,
1,1.75,0.65,8,6,4,0.15,0.0,0.07,45.0,-0.205,-17.28,0.605,0.3824,69.23,70.83,0.977,34,-682.7,0.0,2.79,,,,,
1,1.75,0.65,20,8,8,0.15,0.0,0.07,45.0,-0.19,-15.42,0.711,0.1667,227.5,64.0,3.555,30,-546.5,0.0,2.79,,,,,
1,2.0,0.65,16,10,4,0.5,0.0,0.07,45.0,-0.467,-42.5,0.244,0.1,137.5,62.5,2.2,20,-906.0,0.0,2.79,,,,,
1,2.0,0.65,16,10,4,1.0,0.0,0.07,45.0,-0.467,-42.5,0.244,0.1,137.5,62.5,2.2,20,-906.0,0.0,2.79,,,,,
2,1.75,0.5,20,4,8,0.15,0.015,0.503,31.2,-0.149,-20.0,0.789,0.1333,562.5,109.62,5.132,30,-768.0,0.0079,2.7879,,,,,
2,1.5,0.35,12,10,8,1.0,0.03,0.968,12.1,-0.182,-29.85,0.73,0.2712,297.75,151.74,1.962,118,-4182.8,0.011,2.7869,,,,,
2,1.5,0.35,20,4,4,1.0,0.03,0.968,12.8,-0.19,-28.1,0.745,0.1261,652.04,126.2,5.167,119,-4010.8,0.011,2.7854,,,,,
1,2.0,0.5,12,4,6,0.5,0.0,0.072,45.0,-0.399,-39.38,0.406,0.15,179.17,77.94,2.299,20,-843.5,0.0,2.784,,,,,
1,2.0,0.5,12,4,6,1.0,0.0,0.072,45.0,-0.399,-39.38,0.406,0.15,179.17,77.94,2.299,20,-843.5,0.0,2.784,,,,,
1,2.0,0.5,16,4,4,0.5,0.0,0.072,45.0,-0.435,-39.38,0.351,0.1,212.5,67.36,3.155,20,-843.5,0.0,2.784,,,,,
1,2.0,0.5,16,4,4,1.0,0.0,0.072,45.0,-0.435,-39.38,0.351,0.1,212.5,67.36,3.155,20,-843.5,0.0,2.784,,,,,
1,2.0,0.8,12,4,6,0.5,0.0,0.072,45.0,-0.371,-39.38,0.406,0.15,179.17,77.94,2.299,20,-843.5,0.0,2.784,,,,,
1,2.0,0.8,12,4,6,1.0,0.0,0.072,45.0,-0.371,-39.38,0.406,0.15,179.17,77.94,2.299,20,-843.5,0.0,2.784,,,,,
1,2.0,0.8,12,8,4,0.5,0.0,0.072,45.0,-0.399,-39.38,0.33,0.15,129.17,69.12,1.869,20,-843.5,0.0,2.784,,,,,
1,2.0,0.8,12,8,4,1.0,0.0,0.072,45.0,-0.399,-39.38,0.33,0.15,129.17,69.12,1.869,20,-843.5,0.0,2.784,,,,,
1,2.0,0.8,16,6,4,0.5,0.0,0.072,45.0,-0.423,-40.63,0.316,0.1,187.5,65.97,2.842,20,-868.5,0.0,2.784,,,,,
1,2.0,0.8,16,6,4,1.0,0.0,0.072,45.0,-0.423,-40.63,0.316,0.1,187.5,65.97,2.842,20,-868.5,0.0,2.784,,,,,
1,1.2,0.35,8,4,6,1.0,0.029,0.924,24.2,-0.075,-6.36,0.882,0.3217,148.31,79.73,1.86,230,-2106.5,0.0131,2.7781,,,,,
1,1.75,0.35,20,8,8,0.15,0.0,0.074,45.0,-0.346,-19.64,0.56,0.1071,233.33,50.0,4.667,28,-628.4,0.0,2.778,,,,,
1,1.75,0.5,16,10,8,0.15,0.0,0.075,45.0,-0.192,-13.33,0.714,0.2,166.67,58.33,2.857,30,-484.0,0.0,2.775,,,,,
1,1.75,0.65,12,8,10,0.15,0.0,0.075,45.0,-0.244,-23.61,0.63,0.2593,155.36,86.25,1.801,27,-713.1,0.0,2.775,,,,,
1,1.5,0.8,12,4,4,1.0,0.026,0.824,29.8,-0.066,-6.94,0.877,0.2741,180.41,77.68,2.322,135,-1315.5,0.0143,2.7631,,,,,
1,1.75,0.5,8,6,4,0.15,0.0,0.079,45.0,-0.221,-17.19,0.611,0.375,71.88,70.62,1.018,32,-639.6,0.0,2.763,,,,,
1,1.75,0.5,16,8,6,0.15,0.0,0.079,45.0,-0.192,-12.9,0.722,0.1613,207.5,55.29,3.753,31,-486.8,0.0,2.763,,,,,
1,1.75,0.65,20,10,8,0.15,0.0,0.079,45.0,-0.22,-17.92,0.664,0.1667,212.5,64.0,3.32,30,-621.5,0.0,2.763,,,,,
1,1.75,0.5,20,4,6,0.15,0.0,0.08,45.0,-0.159,-10.48,0.776,0.129,281.25,53.7,5.237,31,-411.8,0.0,2.76,,,,,
2,1.5,0.35,16,10,10,0.15,0.029,0.915,25.6,-0.187,-26.84,0.741,0.2059,373.21,130.56,2.859,68,-2205.8,0.0154,2.7597,,,,,
2,1.5,0.65,20,8,6,0.15,0.03,0.948,19.2,-0.212,-40.14,0.671,0.169,485.42,147.03,3.301,71,-3247.6,0.0153,2.7594,,,,,
1,1.2,0.35,20,10,4,1.0,0.032,0.968,13.9,-0.2,-14.86,0.726,0.1511,260.09,63.81,4.076,225,-3974.4,0.0221,2.7577,,,,,
1,1.5,0.5,12,4,8,0.3,0.022,0.715,30.0,-0.065,-6.67,0.894,0.3143,179.17,91.84,1.951,105,-994.0,0.0116,2.7565,,,,,
1,1.75,0.5,16,6,10,0.15,0.0,0.082,45.0,-0.224,-17.13,0.694,0.1852,210.0,68.75,3.055,27,-538.1,0.0,2.754,,,,,
1,1.75,0.5,20,4,8,0.15,0.0,0.082,45.0,-0.149,-10.0,0.789,0.1333,281.25,54.81,5.132,30,-384.0,0.0,2.754,,,,,
1,2.0,0.5,16,6,4,0.5,0.0,0.082,45.0,-0.463,-41.88,0.309,0.1,187.5,67.36,2.784,20,-893.5,0.0,2.754,,,,,
1,2.0,0.5,16,6,4,1.0,0.0,0.082,45.0,-0.463,-41.88,0.309,0.1,187.5,67.36,2.784,20,-893.5,0.0,2.754,,,,,
1,1.5,0.8,12,4,8,0.15,0.013,0.447,32.9,-0.047,-5.8,0.912,0.3913,153.24,108.04,1.418,69,-593.2,0.0083,2.7539,,,,,
2,1.5,0.35,16,6,4,0.5,0.03,0.97,10.3,-0.228,-34.18,0.677,0.178,403.18,128.87,3.129,118,-4694.0,0.0123,2.7537,,,,,
1,1.75,0.65,16,6,4,0.15,0.0,0.083,45.0,-0.174,-12.5,0.732,0.1471,232.5,54.74,4.247,34,-520.2,0.0,2.751,,,,,
2,1.2,0.35,12,8,4,1.0,0.03,0.97,6.3,-0.211,-32.98,0.688,0.2409,302.26,139.37,2.169,220,-8487.2,0.0126,2.7483,,,,,
1,1.75,0.35,20,10,8,0.15,0.0,0.084,45.0,-0.393,-22.32,0.5,0.1071,208.33,50.0,4.167,28,-703.4,0.0,2.748,,,,,
2,1.5,0.65,20,8,8,0.15,0.029,0.942,22.4,-0.155,-30.43,0.756,0.2029,464.29,156.36,2.969,69,-2486.4,0.0122,2.7426,,,,,
1,1.75,0.5,12,6,8,0.15,0.0,0.086,45.0,-0.252,-17.92,0.613,0.2333,121.43,60.33,2.013,30,-621.5,0.0,2.742,,,,,
1,1.2,0.35,12,4,10,0.15,0.011,0.378,40.7,0.006,0.47,1.009,0.3082,164.8,72.73,2.266,159,-370.2,0.0096,2.7401,,,,,
1,1.75,0.5,12,10,8,0.15,0.0,0.087,45.0,-0.217,-15.42,0.667,0.2333,132.14,60.33,2.19,30,-546.5,0.0,2.739,,,,,
1,1.75,0.65,16,10,10,0.15,0.0,0.087,45.0,-0.275,-25.93,0.597,0.2222,172.92,82.74,2.09,27,-775.6,0.0,2.739,,,,,
1,1.5,0.5,16,4,8,0.15,0.012,0.426,34.5,-0.05,-4.64,0.924,0.2429,231.62,80.42,2.88,70,-521.0,0.0075,2.7361,,,,,
